,ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr
773,1571,1,0,0,0,1,0,3,1,8,320,34,58,12,74,103,14,18,17,4,9.68,1.0
2274,4534,1,0,0,0,1,1,2,0,9,138,37,37,12,45,71,5,4,21,4,5.78,0.0
1011,2004,1,0,0,0,0,3,6,1,8,129,27,46,15,99,233,15,9,18,8,8.7,0.0
75,281,0,1,0,0,1,1,5,1,4,155,36,57,2,119,225,15,9,20,7,8.05,1.0
3467,6921,1,0,0,0,1,0,2,1,9,164,36,51,8,31,87,81,54,20,4,40.99,1.0
1991,3934,0,1,0,0,1,3,4,1,5,261,95,95,0,64,106,8,6,20,5,8.61,1.0
1277,2513,0,1,0,0,1,0,5,0,8,213,29,75,13,28,62,11,8,16,5,8.12,1.0
1783,3507,0,0,0,0,1,0,5,1,8,102,22,37,11,53,60,37,24,24,3,17.13,1.0
270,1057,0,0,0,0,1,0,4,0,4,139,27,36,10,74,130,14,11,12,6,19.08,1.0
446,936,0,1,0,0,1,2,5,0,9,114,31,45,11,148,259,10,8,24,3,6.67,1.0
880,1748,1,0,0,0,0,3,3,1,8,202,46,54,6,89,182,21,17,19,7,18.54,0.0
69,246,1,0,0,0,1,3,4,1,8,103,17,36,39,51,79,37,35,21,4,14.96,0.0
1363,5383,0,1,0,0,1,0,5,1,9,204,69,69,3,110,183,5,7,15,6,4.58,1.0
2727,5450,0,0,0,0,1,0,5,0,4,102,10,40,41,54,95,19,16,24,3,11.01,0.0
3048,6063,0,1,0,0,1,1,4,0,8,187,36,58,8,79,139,5,5,20,6,2.92,1.0
781,1580,1,0,0,0,1,0,1,0,4,141,27,57,8,66,106,6,6,16,3,3.35,1.0
2651,5310,0,0,0,0,1,3,3,0,9,313,51,66,8,32,49,5,5,16,5,6.09,0.0
1845,7361,0,1,0,0,1,5,7,1,0,139,38,38,15,5,32,9,5,36,3,9.31,0.0
1749,3428,0,1,0,0,1,1,3,0,9,337,78,107,0,68,81,15,18,19,3,10.57,0.0
2126,4214,0,1,0,0,1,2,4,1,8,311,65,99,0,35,80,28,14,13,6,23.6,1.0
888,3524,0,1,0,0,1,3,4,0,7,207,55,83,1,37,89,13,9,23,6,8.1,1.0
2791,5603,0,1,0,0,1,2,4,1,8,214,58,58,6,83,115,19,12,15,3,13.9,1.0
2423,4836,1,0,0,0,1,4,2,0,8,299,58,83,0,118,266,18,17,20,6,13.57,0.0
1875,7490,0,0,0,0,1,1,5,1,9,171,50,50,15,122,274,6,6,18,4,6.28,1.0
1185,4676,0,1,0,0,1,2,4,1,8,98,25,30,22,64,88,59,33,26,7,23.28,1.0
883,1752,0,1,0,0,1,0,5,0,7,116,20,27,34,68,109,18,26,15,7,17.47,1.0
3357,6700,0,0,0,1,1,2,2,0,9,167,32,61,7,25,55,13,22,7,7,9.77,0.0
1091,2146,0,1,0,0,1,1,2,1,9,556,86,183,0,95,173,5,7,23,3,5.24,1.0
358,1365,0,0,1,0,1,2,4,1,9,230,43,60,10,73,129,11,15,13,4,7.85,1.0
141,529,0,1,0,0,1,0,2,1,4,204,30,49,5,46,63,5,5,23,4,6.34,1.0
531,1108,0,1,0,0,1,2,4,0,6,207,44,68,9,14,40,5,3,22,5,3.24,1.0
3590,7149,0,1,0,0,1,4,2,0,9,168,33,56,14,49,55,9,7,27,3,12.75,0.0
2438,4863,0,1,0,0,1,4,3,1,8,163,36,59,22,49,75,7,3,17,6,6.55,1.0
878,3468,0,0,0,0,1,2,5,1,9,114,24,36,27,53,74,13,12,18,4,20.63,0.0
432,1719,0,1,0,0,1,2,3,1,8,331,49,65,2,103,193,14,10,18,3,7.48,1.0
3955,7954,0,1,0,0,1,2,4,0,2,206,58,71,4,68,101,6,4,21,3,5.04,0.0
1713,6795,0,0,0,1,1,2,2,0,9,225,104,104,1,8,39,6,7,24,7,6.33,0.0
2290,4569,0,0,0,1,1,1,1,0,8,146,25,51,6,63,133,5,4,16,6,6.56,0.0
1727,3388,0,1,0,0,1,0,4,0,9,110,26,28,21,35,60,8,6,14,11,6.61,1.0
610,1260,0,1,0,0,1,0,5,1,9,170,49,54,8,71,105,5,3,19,6,6.45,1.0
570,1186,0,1,0,0,1,3,4,0,9,110,16,46,45,28,52,34,25,20,9,15.25,0.0
3774,7565,0,0,1,0,1,2,4,1,9,198,25,37,20,93,168,5,2,22,3,5.5,0.0
1317,2594,0,1,0,0,1,3,4,0,8,452,71,90,0,80,238,5,3,16,4,6.57,1.0
343,714,1,0,0,0,1,0,2,0,9,133,28,40,18,90,129,6,5,20,5,5.96,1.0
587,1213,0,0,0,1,1,1,3,0,6,176,48,49,17,82,129,19,18,21,14,11.33,0.0
694,2776,0,0,0,0,0,4,4,1,7,488,116,116,2,32,65,19,8,14,4,9.13,0.0
636,1319,0,0,0,1,1,4,4,1,9,309,60,113,0,80,143,16,11,40,9,12.16,0.0
434,906,1,0,0,0,1,0,4,1,8,304,33,54,3,108,136,7,5,17,9,6.23,1.0
1903,3759,1,0,0,0,1,2,7,0,5,236,66,66,5,56,87,39,23,20,4,17.62,0.0
97,219,0,0,0,0,1,2,1,1,7,180,39,45,14,95,247,47,28,23,6,16.38,0.0
1620,6372,0,0,0,1,1,2,6,1,8,101,32,32,27,30,51,13,11,12,3,8.27,0.0
3425,6828,0,0,1,0,1,0,4,1,5,298,62,82,0,20,48,10,12,20,4,6.83,1.0
437,1741,0,1,0,0,0,0,3,1,0,146,26,46,18,31,78,42,22,23,11,27.05,0.0
2069,4113,1,0,0,0,1,1,4,0,8,119,25,36,22,30,55,7,9,17,6,7.57,1.0
1537,3014,0,0,0,0,1,2,4,1,9,138,33,45,6,49,105,105,34,23,4,35.55,1.0
3206,6399,0,1,0,0,1,0,4,1,8,450,87,96,0,11,35,12,6,17,3,9.86,1.0
1388,5466,0,0,0,0,1,3,4,1,9,256,45,70,2,38,74,4,7,20,13,4.43,0.0
788,3140,0,1,0,0,1,2,4,0,8,92,30,36,25,86,111,6,9,21,3,3.01,1.0
3323,6621,0,1,0,0,1,0,4,1,5,125,29,44,8,48,96,11,10,22,4,6.71,1.0
1517,2986,0,1,0,0,1,2,4,0,1,143,40,40,11,61,113,13,21,16,5,8.12,0.0
965,1918,0,0,0,1,1,2,4,1,9,415,97,136,0,109,233,92,56,17,7,17.71,1.0
1923,7662,0,1,0,0,1,0,3,1,8,91,6,19,60,47,80,10,6,14,4,6.58,1.0
528,1102,0,1,0,0,1,2,4,0,7,147,36,38,22,83,215,8,7,20,3,10.97,1.0
176,379,0,1,0,0,1,0,5,0,5,101,42,42,12,143,248,13,8,15,3,6.34,1.0
2470,4930,0,0,1,0,1,0,4,0,7,254,46,91,0,63,163,19,13,20,6,16.56,1.0
538,2162,0,1,0,0,0,2,4,1,8,108,48,48,29,81,119,11,10,16,8,8.55,0.0
3599,7168,0,0,0,1,0,0,4,0,7,190,33,55,19,48,98,21,11,7,4,11.5,0.0
3001,5971,0,0,0,0,1,1,4,1,9,301,52,89,3,107,204,20,15,20,9,9.75,1.0
1151,4548,0,0,0,1,0,4,1,1,9,165,69,69,1,15,44,13,12,18,5,14.45,0.0
572,1188,0,1,0,0,1,3,1,1,1,84,12,30,51,53,73,16,14,16,4,11.07,0.0
3265,6510,0,0,0,1,1,2,4,1,3,254,57,57,2,95,269,13,17,23,4,14.25,0.0
592,1223,1,0,0,0,1,3,4,1,8,410,116,116,0,57,61,6,11,18,5,6.81,0.0
991,3905,1,0,0,0,1,1,4,0,6,123,23,32,26,31,47,25,19,16,5,15.79,0.0
3062,6094,0,1,0,0,1,1,2,1,4,150,36,50,4,76,92,15,15,18,5,8.91,0.0
3482,6951,0,1,0,0,1,2,2,1,8,111,19,30,31,108,185,11,8,22,2,10.7,0.0
2374,4736,0,1,0,0,1,2,4,1,8,162,31,44,16,51,94,34,71,23,4,16.01,1.0
3064,6096,0,1,0,0,1,3,2,1,6,124,41,44,9,136,340,30,36,19,16,13.95,0.0
1644,6465,0,1,0,0,1,0,4,0,7,191,31,72,10,19,32,5,4,18,15,5.57,1.0
349,1336,0,0,0,1,1,0,2,1,8,151,34,59,12,21,49,19,24,16,8,10.36,0.0
3656,7305,1,0,0,0,1,2,4,1,5,378,140,149,1,87,142,6,8,13,4,5.36,0.0
2208,4400,0,1,0,0,1,0,4,0,9,195,62,65,1,14,56,15,11,20,11,8.27,1.0
433,1720,0,1,0,0,1,3,4,1,8,241,54,70,1,105,314,40,16,17,17,17.35,1.0
2492,4976,0,0,0,0,1,2,3,1,9,211,26,34,15,57,82,13,5,17,3,9.13,0.0
3901,7836,0,0,0,1,1,3,5,1,8,225,55,58,0,95,145,23,19,12,4,11.72,0.0
383,797,0,1,0,0,1,2,4,1,9,178,66,68,0,2,65,65,36,15,6,19.56,1.0
852,1698,1,0,0,0,1,1,4,1,9,316,66,130,0,70,92,56,28,20,10,21.15,1.0
1880,3707,0,0,1,0,1,0,6,0,8,295,86,86,1,84,140,5,7,22,3,4.43,1.0
370,772,0,1,0,0,1,0,4,1,9,137,20,36,20,76,140,20,15,20,6,12.17,1.0
3362,6712,0,0,0,0,1,0,2,1,9,162,38,39,10,81,137,25,43,23,5,12.71,0.0
688,2743,0,0,0,0,0,3,2,1,8,244,65,67,3,134,264,12,5,21,10,7.66,0.0
1221,4807,0,1,0,0,1,4,2,0,8,162,25,68,13,25,49,11,21,37,5,10.62,0.0
1187,4681,1,0,0,0,1,0,5,0,8,117,19,32,22,52,87,5,4,21,3,3.73,1.0
1975,7857,0,1,0,0,1,0,2,1,7,211,52,56,4,56,89,38,27,22,7,13.17,1.0
1105,2178,0,1,0,0,1,5,6,1,9,193,38,54,4,40,61,18,9,25,11,11.27,0.0
701,2797,0,1,0,0,1,0,4,0,4,121,37,38,14,69,151,24,14,18,6,18.96,1.0
2361,4719,1,0,0,0,1,2,3,1,9,312,56,90,1,93,168,17,10,24,6,8.27,1.0
838,3319,0,0,0,1,1,1,5,1,8,162,31,53,25,32,49,20,25,22,5,13.82,0.0
1336,2634,0,0,0,1,1,2,7,1,7,171,34,45,5,54,88,14,28,16,6,21.14,0.0
2189,4364,0,0,0,0,1,0,4,1,8,248,88,88,2,58,78,29,17,14,9,10.18,1.0
1519,6014,0,1,0,0,1,1,2,0,8,228,105,105,1,21,49,4,3,19,5,5.43,1.0
1420,5564,1,0,0,0,1,0,5,0,8,154,54,54,8,111,229,9,4,18,12,6.96,1.0
1384,5457,0,1,0,0,1,1,6,0,4,140,38,53,3,54,101,32,14,18,5,26.47,0.0
2246,4471,1,0,0,0,1,2,3,1,9,329,65,70,2,90,71,8,8,15,6,8.33,1.0
134,498,0,1,0,0,1,1,4,1,8,174,32,43,9,45,71,5,8,15,15,3.76,1.0
1829,7300,1,0,0,0,1,2,4,1,6,114,20,27,45,65,125,22,20,14,4,11.45,1.0
1171,2330,1,0,0,0,1,2,5,1,9,175,38,49,7,51,60,42,14,15,11,7.89,0.0
8,25,0,1,0,0,1,2,4,0,6,142,19,40,21,39,94,12,13,19,3,6.94,1.0
3808,7632,0,1,0,0,1,3,4,1,9,173,21,51,14,106,263,78,27,15,6,20.67,1.0
1422,2788,0,0,1,0,1,4,4,1,8,165,53,53,12,18,51,14,22,21,26,10.26,0.0
2686,5368,0,0,1,0,1,0,6,0,8,162,32,38,12,71,114,14,6,22,6,11.02,0.0
1397,5493,0,1,0,0,0,3,1,0,3,123,20,42,36,17,41,14,15,22,5,10.01,0.0
3318,6610,0,0,0,0,1,0,4,0,3,338,70,98,1,34,63,11,4,17,5,6.88,0.0
1831,7311,1,0,0,0,1,0,1,1,7,125,18,22,33,29,84,27,17,19,7,18.21,1.0
990,3898,0,0,0,0,1,2,2,0,9,194,38,54,5,53,74,74,34,24,8,21.65,0.0
1464,2874,0,1,0,0,1,2,4,0,9,150,32,45,15,91,274,13,15,21,4,11.49,1.0
874,1735,1,0,0,0,1,3,4,1,9,188,43,43,18,68,74,16,17,26,3,11.67,0.0
2297,4585,0,0,0,1,1,4,2,1,9,209,50,58,1,18,58,20,8,12,12,13.4,0.0
2643,5295,0,0,0,0,1,3,3,1,9,206,54,68,1,12,40,36,18,16,4,11.99,0.0
3945,7937,1,0,0,0,1,2,4,1,8,227,44,75,4,51,66,7,4,30,5,6.38,0.0
2014,8001,1,0,0,0,0,2,4,1,8,213,42,59,3,50,107,28,20,37,5,20.35,0.0
1251,2467,0,0,0,0,1,5,4,1,8,273,42,62,16,29,55,10,10,19,9,6.11,0.0
3326,6627,0,1,0,0,1,1,5,0,8,133,57,57,6,23,49,49,12,17,6,17.05,1.0
840,1678,0,0,0,0,1,4,3,0,4,194,44,52,17,134,306,15,9,17,5,9.87,0.0
245,947,0,0,0,0,1,0,3,0,9,178,27,52,6,62,131,24,19,22,4,13.68,1.0
581,1206,0,1,0,0,1,4,2,0,4,182,36,44,11,63,96,16,5,17,4,17.2,0.0
204,447,0,1,0,0,1,0,5,1,8,162,57,57,5,95,146,34,23,16,8,15.57,1.0
1641,3230,0,1,0,0,1,2,4,1,9,156,32,32,18,80,141,33,23,17,6,15.15,1.0
2014,3994,1,0,0,0,1,0,4,1,8,244,51,66,8,104,173,13,15,20,7,8.04,1.0
905,1793,0,0,0,0,1,0,3,1,9,205,34,50,20,81,98,12,11,22,9,5.66,0.0
631,1308,1,0,0,0,1,3,2,0,4,134,35,40,22,74,138,7,4,13,3,5.48,0.0
261,1004,0,0,1,0,1,2,4,1,1,143,29,47,10,63,71,11,10,22,6,9.36,0.0
1974,3899,0,1,0,0,1,0,7,1,9,204,67,67,4,81,126,6,4,24,10,3.76,1.0
162,349,0,0,0,0,1,0,4,0,9,101,23,34,25,62,107,14,31,15,4,16.74,1.0
321,1228,0,0,1,0,1,5,1,1,8,321,95,102,0,71,94,7,9,13,18,5.31,0.0
71,261,0,0,0,0,1,2,4,1,9,142,45,45,8,96,225,40,38,12,3,8.14,0.0
1405,5525,0,1,0,0,1,2,5,0,9,176,27,49,24,40,54,7,9,13,3,4.69,1.0
3513,7010,0,0,1,0,1,0,6,0,9,201,30,55,4,36,59,31,25,38,7,17.92,0.0
617,1278,0,0,0,0,1,3,4,1,8,148,48,48,6,79,79,15,14,24,5,7.56,0.0
875,1738,0,1,0,0,1,1,4,1,8,135,31,37,15,65,105,6,3,19,4,5.56,1.0
1431,2804,0,0,0,1,1,0,4,1,9,129,36,43,10,77,181,13,10,16,6,10.73,1.0
2973,5915,0,1,0,0,1,0,5,1,9,187,37,50,5,37,66,58,21,25,9,22.4,1.0
163,648,0,0,1,0,1,4,7,0,3,168,35,60,22,54,108,108,46,13,14,21.38,0.0
547,1143,0,1,0,0,0,0,5,0,6,156,50,50,11,35,67,18,15,20,5,9.48,1.0
439,1755,0,0,0,0,0,0,3,1,8,198,32,52,12,120,185,32,78,24,9,20.36,0.0
1856,7408,0,1,0,0,1,0,5,0,4,123,48,48,10,110,174,19,16,20,5,7.36,1.0
1065,4216,1,0,0,0,1,0,3,0,8,171,33,60,8,29,56,21,14,10,11,13.38,0.0
3381,6754,0,0,0,1,0,4,4,1,0,127,28,38,13,34,51,14,15,15,3,12.29,0.0
1827,7293,1,0,0,0,1,2,4,0,4,193,75,75,3,13,51,17,18,11,4,8.26,0.0
1720,6826,0,1,0,0,0,2,6,0,8,179,27,54,22,49,53,25,23,19,3,10.29,0.0
1862,7423,0,0,1,0,1,3,4,1,4,141,29,39,13,36,58,9,9,28,4,4.32,0.0
2856,5715,0,0,1,0,1,0,2,0,4,212,34,44,15,103,241,22,19,16,3,7.48,0.0
1861,3674,1,0,0,0,1,2,3,0,3,199,68,68,1,47,68,32,21,14,16,13.9,0.0
2659,5323,0,1,0,0,0,2,4,1,9,184,32,50,13,10,47,10,7,6,6,7.04,0.0
1522,6045,0,0,0,0,1,1,4,0,9,128,27,37,9,9,41,22,22,9,3,17.91,0.0
640,1328,1,0,0,0,1,0,1,1,9,88,26,36,24,72,89,25,30,15,5,12.27,1.0
1124,4453,0,0,0,1,1,0,2,0,8,289,81,81,4,66,94,9,7,21,7,10.4,1.0
1009,2000,0,0,0,1,0,1,4,1,4,157,42,42,9,75,90,8,4,21,6,10.64,0.0
1880,7507,0,0,0,1,1,2,2,1,5,202,27,55,18,117,286,7,11,19,6,6.07,0.0
637,1321,0,0,0,1,1,0,4,1,8,224,51,61,7,22,47,8,5,17,5,6.89,1.0
916,3622,0,1,0,0,1,1,4,0,7,173,44,61,10,48,73,27,40,16,6,15.92,1.0
521,2075,0,1,0,0,1,0,4,1,9,230,76,78,4,45,72,5,5,21,17,6.23,1.0
2308,4622,0,0,1,0,1,0,3,1,8,130,26,32,24,60,86,28,14,21,13,12.19,0.0
185,740,1,0,0,0,0,0,6,1,0,189,30,41,28,82,158,24,23,20,15,13.47,0.0
3145,6271,0,0,0,1,1,2,5,1,4,226,48,73,5,95,164,29,12,22,4,14.53,0.0
3781,7579,0,1,0,0,1,5,6,1,3,136,26,31,43,55,64,22,31,29,5,10.57,0.0
2096,4155,0,1,0,0,1,4,4,1,9,222,83,83,2,102,230,36,30,12,14,24.98,1.0
1351,5316,0,1,0,0,1,2,4,0,8,151,19,36,22,61,133,128,78,24,3,34.94,1.0
1956,3857,0,1,0,0,1,1,4,1,8,214,54,73,8,70,92,17,7,23,6,11.48,1.0
1372,2694,1,0,0,0,1,4,4,1,9,131,51,51,13,56,135,16,14,13,4,9.22,1.0
38,135,0,0,0,1,0,2,6,1,8,200,42,61,16,24,40,5,9,22,5,6.32,0.0
921,1824,1,0,0,0,1,2,5,1,8,257,45,87,6,107,248,27,16,18,7,15.71,1.0
546,1141,0,0,0,0,0,2,6,1,0,239,107,107,3,38,51,6,9,18,7,5.55,0.0
1449,2842,0,1,0,0,1,0,6,1,7,167,85,85,5,20,91,91,50,22,3,13.55,1.0
2804,5621,1,0,0,0,1,2,4,1,9,369,58,70,0,107,137,24,20,14,4,13.38,0.0
2610,5220,0,1,0,0,1,2,4,1,8,95,23,32,21,119,478,15,11,14,4,12.76,1.0
1900,3747,0,0,0,0,1,1,6,1,9,251,56,108,3,63,98,24,8,22,10,14.06,0.0
2757,5523,0,0,0,0,1,4,5,1,0,205,52,61,2,88,160,21,21,23,15,21.6,0.0
2028,4025,0,1,0,0,1,0,5,0,8,173,38,45,11,58,101,12,11,12,16,9.35,1.0
2301,4603,1,0,0,0,1,0,4,1,5,112,39,39,26,60,111,111,42,20,4,33.5,1.0
1885,3718,1,0,0,0,1,3,4,1,8,143,27,42,13,110,243,18,18,24,12,16.23,0.0
1642,3231,1,0,0,0,1,0,4,0,2,280,70,80,1,25,51,19,11,13,18,7.62,1.0
972,1928,0,1,0,0,0,2,4,0,0,109,16,32,31,85,165,29,20,20,4,15.47,0.0
1782,7095,0,0,1,0,1,0,5,1,8,87,24,27,29,61,110,41,46,22,5,21.15,1.0
2097,4156,0,0,0,1,1,3,3,1,8,101,20,38,41,75,115,5,4,21,6,3.13,0.0
1225,4822,1,0,0,0,1,0,4,0,6,236,30,47,14,83,208,41,30,11,12,12.35,1.0
592,2324,0,0,0,1,1,4,3,1,9,114,17,45,24,81,139,26,23,13,14,12.67,0.0
1404,5522,0,0,0,0,1,2,4,1,7,191,38,44,9,56,126,36,56,14,4,16.98,1.0
1976,7860,0,1,0,0,1,2,3,1,8,247,24,39,7,113,205,4,7,32,3,3.8,0.0
836,1671,0,1,0,0,1,2,4,1,8,172,46,71,1,62,88,27,17,24,6,13.0,1.0
601,1240,0,0,1,0,1,1,4,0,3,137,23,34,12,74,134,23,28,18,9,9.06,0.0
2184,4349,0,1,0,0,1,2,2,1,5,210,47,83,5,112,143,18,10,14,3,10.23,0.0
785,3109,1,0,0,0,1,4,4,0,9,103,12,29,54,77,134,8,5,20,11,8.4,0.0
3516,7014,0,0,1,0,1,1,4,0,5,204,64,64,3,94,140,25,21,17,6,11.21,1.0
1166,4611,0,1,0,0,0,2,3,0,4,135,21,52,13,121,355,13,11,24,3,8.46,0.0
1582,3110,0,1,0,0,0,2,4,1,9,133,18,33,44,78,141,10,11,21,5,10.24,0.0
1118,4420,1,0,0,0,1,2,7,1,5,228,63,63,3,78,174,12,9,24,7,7.18,0.0
3583,7135,0,1,0,0,1,0,3,0,8,172,53,56,6,55,83,4,3,22,5,4.61,1.0
3858,7740,0,0,0,0,0,3,2,0,4,144,59,65,4,47,66,23,12,18,4,8.82,0.0
1070,2114,0,1,0,0,1,2,5,1,8,202,34,48,3,60,127,15,18,19,3,8.72,1.0
1775,3486,0,1,0,0,1,1,4,1,8,218,51,69,7,67,83,25,18,12,4,17.58,1.0
1781,7094,0,0,0,0,1,3,4,1,0,256,51,72,2,83,77,22,39,14,7,18.31,0.0
1283,2526,0,0,0,0,1,1,5,1,9,105,35,37,11,54,87,13,7,21,5,7.05,0.0
1004,3951,0,0,0,1,0,4,4,1,8,119,33,33,17,19,51,11,7,10,3,9.27,0.0
397,1555,0,0,1,0,1,1,2,1,7,195,70,70,2,61,138,21,22,15,3,14.82,1.0
1717,6814,1,0,0,0,1,2,4,1,9,161,36,50,12,37,67,16,7,20,3,6.58,1.0
1836,3615,1,0,0,0,0,2,2,1,8,127,47,47,24,7,27,9,9,28,4,8.95,0.0
1090,4302,0,0,0,1,1,3,1,1,2,326,53,126,2,107,116,5,6,17,9,7.31,0.0
1019,2016,0,1,0,0,1,0,6,1,1,178,39,47,15,44,68,20,16,20,5,8.39,1.0
970,1925,0,0,0,0,0,3,1,1,8,145,29,44,28,23,60,9,6,23,9,8.6,0.0
1326,2610,0,1,0,0,1,0,2,0,5,241,72,72,2,69,105,76,47,19,3,17.9,1.0
3333,6647,0,1,0,0,0,3,4,0,8,247,70,70,1,14,26,15,15,23,19,15.14,0.0
475,996,0,1,0,0,1,0,4,0,8,159,27,50,18,60,101,23,19,20,7,16.8,1.0
2810,5631,0,0,1,0,1,0,4,0,5,150,21,43,36,111,231,24,14,22,5,11.93,1.0
1707,6767,1,0,0,0,1,4,4,1,8,132,13,39,49,109,298,11,9,11,6,12.85,0.0
1651,3251,0,0,0,0,1,2,6,1,6,138,30,37,11,102,173,15,15,14,5,11.87,0.0
1586,6274,1,0,0,0,0,2,5,0,5,95,24,29,31,55,96,20,10,15,6,22.1,0.0
1160,4592,0,0,0,0,1,3,5,0,8,127,20,29,44,16,40,13,6,17,4,11.73,0.0
2528,5040,0,1,0,0,1,0,3,0,2,229,45,51,9,86,145,22,14,12,7,12.05,1.0
3691,7392,0,0,0,1,1,0,3,1,7,178,22,50,17,28,66,29,18,10,4,22.8,0.0
526,2102,0,0,0,1,1,0,5,1,8,268,37,64,9,67,112,13,15,17,8,6.55,1.0
102,393,0,0,0,1,1,3,4,1,9,187,30,52,7,14,37,17,7,23,3,9.2,0.0
1373,2695,0,1,0,0,1,0,3,0,9,240,37,69,1,55,73,21,14,15,3,7.44,1.0
739,1517,0,0,0,1,1,3,6,0,3,191,38,43,7,31,50,31,38,19,12,13.36,0.0
625,2489,0,0,1,0,1,3,4,1,3,149,54,54,3,98,180,31,20,12,7,12.75,0.0
1820,7273,0,1,0,0,1,0,4,1,8,139,32,46,19,60,121,25,12,20,6,7.44,1.0
867,1726,0,0,0,0,1,3,4,1,9,212,71,71,2,10,54,10,12,19,12,6.89,0.0
2974,5921,0,1,0,0,1,0,5,1,9,191,31,38,14,107,151,29,12,18,5,12.57,1.0
1140,2266,0,1,0,0,1,0,4,1,4,108,15,28,38,9,34,14,9,19,10,4.9,1.0
997,1968,1,0,0,0,1,0,4,0,8,292,88,99,0,52,79,11,8,16,3,10.39,1.0
1337,2635,0,1,0,0,1,2,4,1,7,229,50,74,2,61,89,11,7,15,5,9.2,1.0
541,1124,0,0,0,0,1,4,4,1,9,107,39,40,15,82,136,6,4,23,3,8.07,0.0
1099,2159,0,0,0,0,1,0,7,0,9,222,53,54,2,49,79,27,10,13,6,10.33,0.0
1132,2242,0,0,0,1,1,0,4,1,8,150,35,68,14,80,80,15,15,16,6,12.05,1.0
1834,7321,0,1,0,0,1,0,4,0,8,187,50,66,2,42,67,9,7,20,5,6.17,1.0
1945,7758,0,0,1,0,1,5,6,1,5,216,48,56,2,31,63,14,15,21,3,5.78,0.0
2258,4490,0,1,0,0,1,0,4,1,9,132,53,53,11,62,100,16,23,19,4,10.81,1.0
860,3407,0,1,0,0,1,0,4,1,8,239,66,75,4,65,90,16,5,25,3,8.48,1.0
2962,5887,0,0,1,0,1,0,4,1,8,272,62,87,0,52,65,23,15,16,3,13.3,1.0
59,138,0,0,1,0,0,3,6,0,8,184,61,61,9,48,75,52,30,19,6,19.04,0.0
3259,6495,0,0,1,0,1,3,5,1,8,233,59,70,1,120,157,20,18,19,7,20.24,0.0
99,381,0,0,1,0,1,0,5,1,9,264,53,67,1,110,184,17,12,16,5,8.85,1.0
1938,3823,0,0,0,0,1,3,4,1,1,167,31,56,41,94,153,17,13,18,12,14.34,0.0
3650,7290,0,0,0,0,1,0,4,1,9,215,46,79,4,69,72,40,34,21,6,17.2,1.0
1941,7728,1,0,0,0,1,0,4,0,8,156,22,45,21,49,95,11,8,18,3,5.86,1.0
3395,6776,0,0,0,0,1,2,7,1,8,189,37,59,24,73,74,13,6,36,6,8.53,0.0
2813,5635,1,0,0,0,1,3,6,0,2,193,43,46,4,66,103,16,13,21,5,8.24,0.0
1208,4763,0,1,0,0,1,0,4,0,9,157,16,40,36,25,58,5,5,36,5,4.11,1.0
1673,6608,0,1,0,0,0,4,5,1,9,81,32,32,33,39,98,23,15,33,6,12.11,0.0
1078,2124,0,0,0,0,1,0,4,1,9,377,72,108,0,56,127,28,17,14,4,18.16,1.0
1917,7650,0,0,0,0,1,0,4,1,2,223,64,67,3,43,72,14,9,22,5,6.8,1.0
1521,6037,0,1,0,0,1,1,2,1,8,81,34,34,24,141,494,31,29,24,4,22.93,1.0
289,1128,0,0,1,0,1,1,4,1,9,67,25,30,28,28,43,17,11,21,7,7.72,1.0
1785,7104,0,0,1,0,0,3,2,1,9,107,18,20,44,75,84,6,7,22,7,9.75,0.0
1116,4412,0,0,0,0,1,0,5,0,8,132,18,35,35,72,128,37,27,13,5,18.22,1.0
2630,5254,1,0,0,0,1,0,4,0,8,216,39,58,8,39,95,8,8,17,14,10.91,1.0
1311,5151,0,0,0,1,0,1,5,1,3,157,21,54,21,133,331,196,42,12,5,18.72,0.0
3524,7026,1,0,0,0,1,0,1,0,8,125,41,41,17,26,91,28,11,21,10,13.97,1.0
3563,7098,0,0,0,1,1,0,4,1,9,279,60,66,2,42,68,34,18,13,4,15.95,1.0
940,1857,0,0,0,1,1,2,4,1,6,207,24,42,9,76,135,9,5,23,5,9.15,1.0
1080,2128,0,1,0,0,1,1,4,1,4,118,25,38,9,72,70,23,15,23,6,19.87,1.0
187,414,0,0,0,1,1,0,1,1,8,167,61,61,2,81,120,12,13,14,4,8.03,0.0
3722,7454,0,0,1,0,1,3,6,0,1,104,7,38,38,42,66,16,11,12,3,10.48,0.0
1465,5782,1,0,0,0,1,2,4,0,8,257,42,90,1,78,104,13,9,16,4,4.93,1.0
2085,4138,0,0,0,0,1,2,3,1,9,168,23,48,21,28,45,10,6,20,6,6.47,0.0
2249,4475,0,1,0,0,1,3,5,1,0,229,46,47,19,96,228,7,6,28,6,5.88,0.0
3688,7385,1,0,0,0,1,0,4,1,9,165,34,52,12,27,56,17,20,13,6,5.62,1.0
1886,7523,0,1,0,0,1,2,5,1,9,231,87,87,3,59,101,11,5,15,3,9.94,1.0
2023,4015,1,0,0,0,1,0,1,1,8,181,75,75,8,68,91,32,30,13,6,20.97,0.0
3794,7604,0,0,0,1,1,1,5,0,8,151,29,44,8,17,34,27,30,13,6,12.2,0.0
