Id ,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
14184,-117.08,32.7,35.0,1477.0,264.0,,279.0,3.1786,NEAR OCEAN,100600.0
4919,-118.25,34.0,36.0,1033.0,267.0,1112.0,229.0,1.7237,<1H OCEAN,105800.0
19399,-120.94,37.74,,1166.0,268.0,515.0,266.0,2.3469,INLAND,90200.0
19759,-122.23,40.15,14.0,2297.0,573.0,1637.0,551.0,1.787,INLAND,51600.0
1977,-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,INLAND,98000.0
13055,-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356,INLAND,96100.0
4457,-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,<1H OCEAN,184900.0
20286,-119.17,34.17,32.0,1567.0,304.0,1482.0,308.0,3.5867,NEAR OCEAN,182100.0
2160,-119.81,36.77,43.0,2341.0,395.0,890.0,375.0,3.4265,INLAND,85000.0
7820,-118.11,33.91,36.0,1088.0,231.0,617.0,211.0,3.8824,<1H OCEAN,193100.0
990,-121.77,37.65,16.0,4290.0,554.0,1952.0,576.0,7.3588,INLAND,327500.0
19335,-122.85,38.52,13.0,4808.0,848.0,2568.0,762.0,3.6583,<1H OCEAN,183200.0
19180,-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,<1H OCEAN,246900.0
5434,-118.42,34.01,33.0,2731.0,535.0,1280.0,510.0,4.7083,<1H OCEAN,420100.0
18244,-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,NEAR BAY,307100.0
12961,-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,INLAND,131900.0
18756,-122.36,40.68,28.0,1745.0,379.0,,370.0,2.0391,INLAND,59800.0
510,-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,NEAR BAY,500001.0
14097,-117.11,32.75,,2127.0,658.0,1812.0,603.0,1.6896,NEAR OCEAN,100000.0
8348,-118.32,33.94,36.0,1153.0,224.0,639.0,226.0,4.0,<1H OCEAN,192000.0
8194,-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,NEAR OCEAN,234800.0
839,-122.06,37.6,17.0,5159.0,832.0,3174.0,817.0,5.8704,NEAR BAY,234400.0
16348,-121.35,38.03,16.0,3158.0,515.0,,528.0,4.1739,INLAND,131300.0
17765,-121.86,37.35,43.0,1536.0,371.0,1256.0,357.0,2.8,<1H OCEAN,153300.0
13371,-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,3.9241,INLAND,131500.0
4839,-118.29,34.03,42.0,907.0,378.0,822.0,288.0,1.2875,<1H OCEAN,179200.0
4889,-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,<1H OCEAN,119500.0
17784,-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,<1H OCEAN,187500.0
762,-122.08,37.65,35.0,1813.0,393.0,1093.0,374.0,3.6818,NEAR BAY,165400.0
11760,-121.27,38.74,,3869.0,887.0,2086.0,685.0,2.6065,INLAND,154900.0
16867,-122.38,37.6,33.0,2577.0,590.0,1867.0,566.0,3.3632,NEAR OCEAN,265100.0
4840,-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,<1H OCEAN,258300.0
8950,-118.46,34.02,39.0,3599.0,776.0,1569.0,763.0,5.2571,<1H OCEAN,405400.0
7076,-117.99,33.93,33.0,2299.0,431.0,1049.0,447.0,3.6458,<1H OCEAN,208100.0
1142,-121.6,39.68,15.0,1677.0,345.0,844.0,330.0,2.3958,INLAND,111200.0
6189,-117.89,34.1,27.0,3341.0,728.0,1762.0,679.0,2.9437,<1H OCEAN,180400.0
15669,-122.44,37.8,52.0,1580.0,470.0,714.0,448.0,3.2447,NEAR BAY,500001.0
10159,-117.95,33.9,15.0,3057.0,479.0,1679.0,498.0,6.8429,<1H OCEAN,372600.0
5461,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,<1H OCEAN,300000.0
12762,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,INLAND,98700.0
5156,-118.28,33.96,42.0,1604.0,399.0,1581.0,387.0,1.7656,<1H OCEAN,96700.0
1801,-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,NEAR BAY,94000.0
4756,-118.34,34.05,41.0,2099.0,472.0,1369.0,465.0,2.7409,<1H OCEAN,167100.0
10460,-117.63,33.47,4.0,2320.0,405.0,1408.0,477.0,6.3369,NEAR OCEAN,256000.0
9534,-120.76,37.44,18.0,2003.0,398.0,1333.0,411.0,2.7562,INLAND,90500.0
11248,-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,<1H OCEAN,146300.0
530,-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,NEAR BAY,201300.0
1919,-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,INLAND,128600.0
19564,-120.94,37.61,13.0,3309.0,603.0,1796.0,555.0,3.8372,INLAND,129300.0
18644,-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,NEAR OCEAN,251900.0
19899,-119.2,36.28,22.0,2295.0,508.0,1654.0,478.0,1.6840000000000002,INLAND,65900.0
11194,-117.92,33.83,6.0,3136.0,990.0,1894.0,859.0,2.5564,<1H OCEAN,171300.0
1949,-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,INLAND,146100.0
19669,-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243,INLAND,138400.0
20597,-121.58,39.16,33.0,1897.0,378.0,888.0,385.0,2.1111,INLAND,68700.0
19535,-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,INLAND,119000.0
18238,-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,NEAR BAY,175000.0
14668,-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,NEAR OCEAN,173800.0
9123,-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,INLAND,142900.0
20361,-118.94,34.17,15.0,1679.0,271.0,928.0,264.0,5.5681,<1H OCEAN,235600.0
18945,-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,INLAND,144000.0
6341,-117.9,33.97,23.0,7353.0,1255.0,4014.0,1124.0,5.4155,<1H OCEAN,213200.0
12245,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161,INLAND,76900.0
18255,-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY,414700.0
10864,-117.88,33.71,30.0,1739.0,359.0,1914.0,369.0,3.5551,<1H OCEAN,185200.0
7894,-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,<1H OCEAN,287000.0
1903,-119.92,38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,INLAND,162500.0
12726,-121.35,38.6,27.0,4314.0,611.0,1662.0,575.0,5.0997,INLAND,170100.0
6679,-118.08,34.16,42.0,3490.0,665.0,1713.0,620.0,4.5461,INLAND,242400.0
10507,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.6179999999999986,<1H OCEAN,341400.0
12025,-117.47,33.94,34.0,559.0,139.0,532.0,137.0,3.0687,INLAND,88500.0
1183,-121.52,39.5,33.0,1462.0,241.0,569.0,231.0,3.2833,INLAND,82600.0
3060,-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,INLAND,156300.0
3859,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,<1H OCEAN,279400.0
12983,-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,INLAND,140600.0
17719,-121.77,37.33,9.0,3160.0,468.0,1675.0,470.0,7.5443,<1H OCEAN,348400.0
288,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,NEAR BAY,140600.0
582,-122.08,37.72,31.0,3866.0,531.0,1368.0,521.0,6.187,NEAR BAY,340400.0
4687,-118.35,34.07,46.0,1651.0,410.0,512.0,397.0,4.0179,<1H OCEAN,350000.0
3270,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN,164100.0
7035,-118.08,33.95,37.0,1743.0,348.0,1328.0,354.0,3.0944,<1H OCEAN,162800.0
16175,-122.39,37.74,52.0,126.0,24.0,37.0,27.0,10.2264,NEAR BAY,225000.0
3879,-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,<1H OCEAN,209200.0
19877,-119.25,36.36,16.0,3245.0,469.0,1471.0,450.0,5.8673,INLAND,154800.0
2180,-119.89,36.76,17.0,1987.0,335.0,1152.0,313.0,4.1719,INLAND,126400.0
11131,-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,<1H OCEAN,183900.0
7623,-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.292999999999998,<1H OCEAN,207000.0
10241,-117.88,33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,<1H OCEAN,265500.0
12341,-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,INLAND,500001.0
18532,-122.02,36.98,21.0,607.0,155.0,226.0,136.0,1.9063,NEAR OCEAN,166700.0
17172,-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,NEAR OCEAN,500001.0
11729,-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,INLAND,139300.0
10224,-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,<1H OCEAN,188200.0
9564,-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,INLAND,102100.0
18916,-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,NEAR BAY,90400.0
6201,-117.89,34.08,25.0,2115.0,489.0,1107.0,477.0,3.1949,<1H OCEAN,207400.0
9575,-120.58,37.36,33.0,3564.0,716.0,2603.0,696.0,2.2179,INLAND,67500.0
12687,-121.5,38.59,43.0,88.0,21.0,119.0,19.0,1.725,INLAND,67500.0
7635,-118.29,33.83,24.0,4092.0,893.0,2819.0,893.0,4.1378,<1H OCEAN,216500.0
11952,-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,INLAND,129900.0
9770,-121.33,36.43,40.0,622.0,194.0,902.0,196.0,2.625,<1H OCEAN,109100.0
11842,-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,INLAND,96600.0
14711,-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,NEAR OCEAN,222800.0
185,-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,NEAR BAY,112800.0
13343,-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,2.5048,INLAND,100000.0
19061,-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,NEAR BAY,257900.0
4062,-118.45,34.15,20.0,3876.0,799.0,1334.0,753.0,4.5656,<1H OCEAN,478400.0
18805,-121.67,40.61,8.0,2411.0,463.0,786.0,297.0,2.1513,INLAND,80400.0
1415,-122.09,37.94,29.0,6895.0,1022.0,2634.0,1022.0,6.1922,NEAR BAY,273200.0
19675,-121.62,39.16,7.0,4480.0,776.0,2271.0,767.0,3.809,INLAND,110700.0
9262,-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,INLAND,51800.0
9926,-122.31,38.3,25.0,3883.0,740.0,1641.0,676.0,3.9,NEAR BAY,187300.0
10580,-117.82,33.71,,5206.0,992.0,,978.0,2.885,<1H OCEAN,162500.0
20550,-121.79,38.69,23.0,1755.0,321.0,1061.0,313.0,2.8864,INLAND,103100.0
17277,-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3.3776,NEAR OCEAN,283200.0
14450,-117.24,32.81,34.0,2420.0,391.0,917.0,392.0,6.5881,NEAR OCEAN,394400.0
14895,-117.07,32.61,22.0,5016.0,1331.0,3222.0,1196.0,2.1441,NEAR OCEAN,135500.0
8776,-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,<1H OCEAN,285800.0
12545,-121.5,38.55,49.0,4094.0,634.0,1363.0,659.0,5.2362,INLAND,236800.0
14171,-117.06,32.76,37.0,2356.0,476.0,1231.0,499.0,2.965,NEAR OCEAN,155700.0
19207,-122.72,38.46,35.0,1445.0,309.0,795.0,308.0,2.9073,<1H OCEAN,157000.0
10035,-121.09,39.22,25.0,2200.0,439.0,1045.0,419.0,2.6042,INLAND,116700.0
6630,-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,<1H OCEAN,146600.0
7380,-118.24,33.97,37.0,1053.0,263.0,1354.0,292.0,2.5833,<1H OCEAN,112500.0
10821,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,<1H OCEAN,225000.0
16167,-122.51,37.78,45.0,2564.0,499.0,1056.0,460.0,4.7328,NEAR BAY,351100.0
2952,-119.01,35.34,44.0,1730.0,343.0,782.0,278.0,3.0208,INLAND,63700.0
12978,-121.29,38.68,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,INLAND,132500.0
12082,-117.52,33.82,14.0,3776.0,580.0,1877.0,559.0,5.1365,INLAND,215000.0
6805,-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553,<1H OCEAN,183100.0
9502,-123.54,39.17,18.0,2251.0,510.0,1032.0,369.0,2.2946,<1H OCEAN,101000.0
2205,-119.85,36.82,16.0,1852.0,274.0,887.0,286.0,5.5405,INLAND,119300.0
17662,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,<1H OCEAN,289000.0
16674,-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,NEAR OCEAN,380000.0
20416,-118.85,34.2,28.0,2040.0,297.0,848.0,280.0,6.7612,<1H OCEAN,323700.0
2456,-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,INLAND,110000.0
8823,-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,<1H OCEAN,312500.0
6096,-117.87,34.12,34.0,1004.0,220.0,772.0,217.0,3.8571,<1H OCEAN,174500.0
17187,-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,NEAR OCEAN,456300.0
17750,-121.84,37.33,28.0,1535.0,330.0,1937.0,317.0,4.1146,<1H OCEAN,160100.0
7475,-118.2,33.93,41.0,857.0,201.0,934.0,227.0,2.6339,<1H OCEAN,145700.0
2552,-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,NEAR OCEAN,81300.0
6975,-118.04,33.98,25.0,3040.0,831.0,1580.0,735.0,2.3182,<1H OCEAN,182100.0
8651,-118.39,33.86,24.0,2386.0,582.0,1152.0,568.0,4.8971,<1H OCEAN,400700.0
1665,-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,NEAR BAY,205100.0
15839,-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,NEAR BAY,362200.0
3837,-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,<1H OCEAN,215500.0
19090,-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,<1H OCEAN,185900.0
2582,-124.09,40.86,25.0,1322.0,387.0,794.0,379.0,1.1742,NEAR OCEAN,75000.0
802,-122.06,37.64,37.0,1468.0,304.0,1038.0,282.0,4.1652,NEAR BAY,158200.0
11285,-117.94,33.8,23.0,2757.0,734.0,1811.0,707.0,2.8,<1H OCEAN,214300.0
8916,-118.46,34.02,29.0,2329.0,833.0,1953.0,800.0,2.6639,<1H OCEAN,233300.0
12897,-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342,INLAND,119500.0
15388,-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644,<1H OCEAN,264700.0
7963,-118.19,33.86,42.0,1999.0,431.0,1060.0,399.0,3.7031,<1H OCEAN,167100.0
1811,-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,NEAR BAY,129100.0
11654,-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,<1H OCEAN,208600.0
3527,-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,<1H OCEAN,271200.0
4295,-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,<1H OCEAN,172500.0
602,-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,NEAR BAY,208200.0
19025,-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,INLAND,151700.0
16794,-122.45,37.66,36.0,5456.0,926.0,2761.0,916.0,4.7755,NEAR OCEAN,280700.0
18714,-122.42,40.57,10.0,7949.0,1309.0,3176.0,1163.0,4.1099,INLAND,120100.0
5040,-118.32,33.98,44.0,1448.0,314.0,861.0,310.0,2.2396,<1H OCEAN,108600.0
11416,-117.98,33.7,16.0,5127.0,631.0,2142.0,596.0,7.8195,<1H OCEAN,390500.0
3275,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,INLAND,80700.0
1760,-122.33,37.94,43.0,1876.0,389.0,807.0,377.0,3.1571,NEAR BAY,141600.0
19619,-121.06,37.45,33.0,1401.0,299.0,915.0,282.0,3.4464,INLAND,162500.0
14588,-117.19,32.83,30.0,2288.0,448.0,,469.0,4.0114,NEAR OCEAN,169800.0
12791,-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,INLAND,103400.0
15579,-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,<1H OCEAN,164500.0
12347,-116.54,33.82,12.0,9482.0,2501.0,2725.0,1300.0,1.5595,INLAND,115600.0
16893,-122.38,37.58,52.0,1704.0,226.0,671.0,243.0,8.4704,NEAR OCEAN,500001.0
18286,-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,NEAR BAY,500001.0
13451,-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,INLAND,130600.0
43,-122.26,37.84,52.0,950.0,202.0,467.0,198.0,3.9643,NEAR BAY,188800.0
9263,-120.04,36.95,36.0,1528.0,347.0,1334.0,304.0,1.3594,INLAND,48300.0
4969,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,<1H OCEAN,103600.0
20259,-119.17,34.2,40.0,1083.0,319.0,1843.0,349.0,2.3077,NEAR OCEAN,106900.0
10760,-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15.0001,<1H OCEAN,500001.0
18432,-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,<1H OCEAN,311800.0
15856,-122.38,37.76,52.0,248.0,68.0,124.0,51.0,1.4886,NEAR BAY,450000.0
15864,-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,NEAR BAY,320000.0
874,-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,NEAR BAY,220200.0
6877,-118.1,34.07,36.0,3661.0,956.0,3816.0,931.0,2.5104,<1H OCEAN,185000.0
17490,-119.83,34.44,35.0,796.0,281.0,567.0,257.0,2.1389,NEAR OCEAN,260000.0
12691,-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,INLAND,338700.0
1626,-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,NEAR BAY,404300.0
18356,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY,500001.0
11451,-117.97,33.68,16.0,4508.0,598.0,2221.0,623.0,7.3731,<1H OCEAN,390800.0
2280,-119.79,36.79,26.0,1700.0,423.0,909.0,386.0,2.256,INLAND,64500.0
15973,-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625,NEAR BAY,218300.0
979,-121.87,37.67,10.0,4337.0,800.0,1813.0,743.0,5.5,INLAND,247200.0
16604,-120.72,35.63,31.0,3476.0,644.0,1476.0,567.0,3.3472,<1H OCEAN,195200.0
3819,-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,<1H OCEAN,255400.0
20139,-119.1,34.31,21.0,2424.0,527.0,1379.0,484.0,2.6786,<1H OCEAN,184000.0
17747,-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,<1H OCEAN,294700.0
16997,-122.27,37.54,5.0,2140.0,420.0,990.0,394.0,6.035,NEAR BAY,438800.0
1179,-121.54,39.48,29.0,2896.0,596.0,1809.0,617.0,1.8047,INLAND,53800.0
1018,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,INLAND,211000.0
2955,-119.02,35.35,38.0,1472.0,305.0,670.0,282.0,2.2407,INLAND,76000.0
12365,-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,INLAND,90900.0
19454,-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,INLAND,138300.0
14431,-117.28,32.8,20.0,1838.0,540.0,615.0,325.0,3.5486,NEAR OCEAN,193800.0
2400,-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,INLAND,100000.0
6945,-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,<1H OCEAN,177900.0
4646,-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,<1H OCEAN,410000.0
12970,-121.32,38.68,25.0,1252.0,207.0,587.0,217.0,3.5893,INLAND,146400.0
15878,-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,NEAR BAY,255300.0
18971,-122.02,38.26,8.0,2894.0,602.0,1566.0,572.0,3.6335,INLAND,131600.0
5425,-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,<1H OCEAN,414100.0
949,-121.93,37.72,26.0,3816.0,637.0,1935.0,642.0,4.4697,<1H OCEAN,221300.0
16583,-121.45,37.75,15.0,3846.0,677.0,2360.0,635.0,4.6173,INLAND,164800.0
12066,-117.56,33.83,28.0,895.0,127.0,346.0,115.0,5.4788,INLAND,339300.0
5674,-118.32,33.73,25.0,1099.0,168.0,407.0,159.0,7.6886,NEAR OCEAN,500001.0
15732,-122.44,37.78,,2747.0,736.0,,653.0,2.943,NEAR BAY,341700.0
10926,-117.89,33.74,32.0,1562.0,365.0,2145.0,347.0,2.9167,<1H OCEAN,158400.0
18042,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,<1H OCEAN,500001.0
5604,-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3.2011,<1H OCEAN,169100.0
16479,-121.22,38.16,24.0,4411.0,776.0,2038.0,732.0,3.475,INLAND,151200.0
321,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,NEAR BAY,85800.0
13761,-117.09,34.01,37.0,106.0,18.0,27.0,12.0,4.0556,INLAND,131300.0
17272,-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,NEAR OCEAN,255000.0
8217,-118.19,33.78,24.0,225.0,72.0,439.0,71.0,2.8533,NEAR OCEAN,137500.0
12621,-121.53,38.51,20.0,6132.0,1324.0,2595.0,1174.0,3.1607,INLAND,178900.0
17146,-122.19,37.44,38.0,3383.0,456.0,,465.0,9.3198,NEAR OCEAN,500001.0
11913,-117.43,33.96,28.0,3747.0,651.0,2399.0,646.0,3.8682,INLAND,116500.0
7254,-118.15,33.98,,3361.0,925.0,3264.0,914.0,2.2813,<1H OCEAN,145600.0
19495,-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,INLAND,151400.0
4359,-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,<1H OCEAN,300000.0
18109,-122.0,37.3,29.0,3429.0,524.0,1518.0,520.0,7.218,<1H OCEAN,400700.0
948,-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,<1H OCEAN,231800.0
13617,-117.27,34.13,40.0,1298.0,254.0,793.0,268.0,3.0721,INLAND,83800.0
11315,-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,<1H OCEAN,162200.0
19144,-122.7,38.33,26.0,1887.0,381.0,1060.0,364.0,3.0078,<1H OCEAN,160400.0
11466,-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,<1H OCEAN,353100.0
5228,-118.24,33.94,37.0,869.0,241.0,1040.0,233.0,2.0,<1H OCEAN,84200.0
11192,-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179,<1H OCEAN,198800.0
13078,-121.34,38.56,,2975.0,628.0,1440.0,593.0,2.9896,INLAND,118600.0
4227,-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,3.5172,<1H OCEAN,265500.0
13835,-117.2,34.52,12.0,4476.0,761.0,2255.0,735.0,3.925,INLAND,118500.0
20331,-119.04,34.24,20.0,7794.0,1192.0,4169.0,1188.0,5.9316,<1H OCEAN,311900.0
11032,-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,<1H OCEAN,248000.0
12644,-121.46,38.54,36.0,1825.0,411.0,1226.0,391.0,1.5292,INLAND,55700.0
10520,-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,<1H OCEAN,384200.0
18837,-122.64,41.73,50.0,1525.0,308.0,661.0,285.0,2.2206,INLAND,63200.0
6393,-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,INLAND,391500.0
5120,-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,<1H OCEAN,117400.0
11304,-117.94,33.77,32.0,714.0,142.0,654.0,154.0,4.5052,<1H OCEAN,170800.0
11811,-121.05,38.92,34.0,2144.0,372.0,899.0,378.0,3.3021,INLAND,158800.0
5239,-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,<1H OCEAN,104900.0
8289,-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,NEAR OCEAN,432500.0
2504,-120.45,36.86,34.0,673.0,173.0,539.0,182.0,2.3523,INLAND,66000.0
19506,-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,INLAND,120000.0
7391,-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,<1H OCEAN,92900.0
8954,-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,3.5909,<1H OCEAN,279400.0
15814,-122.42,37.76,52.0,4001.0,1084.0,2129.0,1037.0,3.5052,NEAR BAY,391200.0
110,-122.25,37.82,52.0,1424.0,289.0,550.0,253.0,5.0917,NEAR BAY,262500.0
20254,-119.18,34.22,15.0,4615.0,1008.0,2549.0,973.0,3.9063,NEAR OCEAN,198700.0
14845,-117.09,32.68,29.0,1792.0,449.0,1650.0,396.0,2.2201,NEAR OCEAN,100000.0
14094,-117.1,32.75,17.0,871.0,379.0,955.0,351.0,1.4375,NEAR OCEAN,96400.0
4077,-118.35,34.15,52.0,1680.0,238.0,493.0,211.0,9.042,<1H OCEAN,500001.0
12294,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,INLAND,95600.0
14007,-117.18,32.75,52.0,1504.0,208.0,518.0,196.0,8.603,NEAR OCEAN,459600.0
6560,-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,INLAND,303900.0
12311,-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,INLAND,122900.0
14738,-117.05,32.59,,1919.0,345.0,1326.0,341.0,4.2679,NEAR OCEAN,131900.0
8437,-118.37,33.93,46.0,1130.0,201.0,503.0,196.0,4.4861,<1H OCEAN,246300.0
5063,-118.29,33.99,39.0,979.0,235.0,857.0,236.0,2.5547,<1H OCEAN,108900.0
12879,-121.38,38.65,34.0,825.0,173.0,,130.0,3.1858,INLAND,109500.0
95,-122.26,37.8,36.0,5329.0,2477.0,3469.0,2323.0,2.0096,NEAR BAY,130000.0
12020,-117.46,33.95,34.0,1565.0,296.0,1142.0,328.0,3.6979,INLAND,99600.0
10818,-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,<1H OCEAN,213400.0
